Model,Transcript_nr,Timeframe_LP,Timeframe_EVAL,Split,Amount,Metric,Value,POS,Matchtype
Lexical profile,1413,25,55 - 85,30,0,Cosine,0.8560503537474533,VERB,Lemma
Lexical profile,1413,25,55 - 85,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,25,55 - 85,30,0,Coverage,0.078125,ADV,Exact
Lexical profile,1413,25,55 - 85,30,0,Cosine,0.8941822405898904,ADV,Exact
Lexical profile,1413,25,55 - 85,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,25,55 - 85,30,0,Coverage,0.08064516129032258,ADV,Lemma
Lexical profile,1413,25,55 - 85,30,0,Cosine,0.889310006751928,ADV,Lemma
Lexical profile,1413,25,55 - 85,30,0,Recall,1.0,ngram,Exact
Lexical profile,1413,25,55 - 85,30,0,Coverage,0.00033955857385398983,ngram,Exact
Lexical profile,1413,25,55 - 85,30,0,Cosine,,ngram,Exact
Lexical profile,1413,25,55 - 85,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1413,25,55 - 85,30,0,Coverage,0.00034779584383966614,ngram,Lemma
Lexical profile,1413,25,55 - 85,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,0.4,NOUN,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.007874015748031496,NOUN,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.022524462668688672,NOUN,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,0.4,NOUN,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.008368200836820083,NOUN,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.02452096480860169,NOUN,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.1282051282051282,PRON,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.7233187948557527,PRON,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.1388888888888889,PRON,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.723208147715184,PRON,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,0.6,ADJ,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.02830188679245283,ADJ,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.38521405334653014,ADJ,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,0.6,ADJ,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.03529411764705882,ADJ,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.4012515240037354,ADJ,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.38461538461538464,CONJ,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.6914637201519933,CONJ,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.38461538461538464,CONJ,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.6914637201519933,CONJ,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.020161290322580645,VERB,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.6656837193064894,VERB,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.0125,VERB,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.8810507525819449,VERB,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.07042253521126761,ADV,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.7610286060848159,ADV,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.07142857142857142,ADV,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,0.7602433763721861,ADV,Lemma
Lexical profile,1413,25,85 - 115,30,0,Recall,0.75,ngram,Exact
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.00024721878862793575,ngram,Exact
Lexical profile,1413,25,85 - 115,30,0,Cosine,,ngram,Exact
Lexical profile,1413,25,85 - 115,30,0,Recall,0.75,ngram,Lemma
Lexical profile,1413,25,85 - 115,30,0,Coverage,0.0002538071065989848,ngram,Lemma
Lexical profile,1413,25,85 - 115,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,0.6,NOUN,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.011111111111111112,NOUN,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.18986562451242234,NOUN,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,0.6,NOUN,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.012096774193548387,NOUN,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.19130812852396778,NOUN,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.14285714285714285,PRON,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.7754499075734873,PRON,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.14705882352941177,PRON,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.7754411520725857,PRON,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,0.8,ADJ,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.034782608695652174,ADJ,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.2324246257865992,ADJ,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,0.8,ADJ,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.0392156862745098,ADJ,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.2249041712952778,ADJ,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.35714285714285715,CONJ,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.6702996421153989,CONJ,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.35714285714285715,CONJ,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.6702996421153989,CONJ,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.02127659574468085,VERB,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.7462333308600942,VERB,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.015037593984962405,VERB,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.8571876216841225,VERB,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.07575757575757576,ADV,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.8479265039795163,ADV,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.07692307692307693,ADV,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,0.8476781500661701,ADV,Lemma
Lexical profile,1413,25,115 - 145,30,0,Recall,0.5,ngram,Exact
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.00017232465965879716,ngram,Exact
Lexical profile,1413,25,115 - 145,30,0,Cosine,,ngram,Exact
Lexical profile,1413,25,115 - 145,30,0,Recall,0.5,ngram,Lemma
Lexical profile,1413,25,115 - 145,30,0,Coverage,0.00017669405424507466,ngram,Lemma
Lexical profile,1413,25,115 - 145,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,0.6,NOUN,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.01195219123505976,NOUN,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.110235168091869,NOUN,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,0.6,NOUN,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.012658227848101266,NOUN,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.12501831457117102,NOUN,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.13513513513513514,PRON,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.7728355555209612,PRON,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.14705882352941177,PRON,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.7727243764351348,PRON,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,0.8,ADJ,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.03669724770642202,ADJ,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.4475994484116645,ADJ,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,0.8,ADJ,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.0449438202247191,ADJ,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.4073236045869369,ADJ,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.38461538461538464,CONJ,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.720462130785542,CONJ,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.38461538461538464,CONJ,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.720462130785542,CONJ,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.022026431718061675,VERB,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.7028095542277357,VERB,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.015625,VERB,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.8634529656584845,VERB,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.078125,ADV,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.77062076862567,ADV,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.08064516129032258,ADV,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,0.7677996402498458,ADV,Lemma
Lexical profile,1413,25,145 - 175,30,0,Recall,0.75,ngram,Exact
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.0002518045996306866,ngram,Exact
Lexical profile,1413,25,145 - 175,30,0,Cosine,,ngram,Exact
Lexical profile,1413,25,145 - 175,30,0,Recall,0.75,ngram,Lemma
Lexical profile,1413,25,145 - 175,30,0,Coverage,0.00025775410258613285,ngram,Lemma
Lexical profile,1413,25,145 - 175,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,0.6,NOUN,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.012605042016806723,NOUN,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.07723078511197941,NOUN,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,0.6,NOUN,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.013215859030837005,NOUN,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.07578367655964477,NOUN,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,0.8,PRON,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.1111111111111111,PRON,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.76782119612513,PRON,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,0.8,PRON,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.12121212121212122,PRON,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.767829049506769,PRON,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,0.6,ADJ,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.0297029702970297,ADJ,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.3318139295010708,ADJ,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,0.6,ADJ,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.037037037037037035,ADJ,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.31677533238696665,ADJ,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.38461538461538464,CONJ,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.6591182363341996,CONJ,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.38461538461538464,CONJ,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.6591182363341996,CONJ,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.021551724137931036,VERB,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.6281848255557738,VERB,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.015625,VERB,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.8649142207617798,VERB,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.08620689655172414,ADV,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.7890035336565584,ADV,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.08928571428571429,ADV,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,0.7878990075301286,ADV,Lemma
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,ngram,Exact
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.0004257130693912303,ngram,Exact
Lexical profile,1413,30,30 - 60,30,0,Cosine,,ngram,Exact
Lexical profile,1413,30,30 - 60,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1413,30,30 - 60,30,0,Coverage,0.0004358058049333217,ngram,Lemma
Lexical profile,1413,30,30 - 60,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,0.6,NOUN,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.01171875,NOUN,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.08542285351872483,NOUN,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,0.6,NOUN,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.012658227848101266,NOUN,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.08237588231241987,NOUN,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.1388888888888889,PRON,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.6887264168858812,PRON,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.14285714285714285,PRON,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.6886845117486229,PRON,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,0.6,ADJ,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.03333333333333333,ADJ,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.4173858927848443,ADJ,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,0.6,ADJ,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.0410958904109589,ADJ,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.40214726948232754,ADJ,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.35714285714285715,CONJ,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.6915478387009107,CONJ,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.35714285714285715,CONJ,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.6915478387009107,CONJ,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.02304147465437788,VERB,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.7069071518939313,VERB,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.01652892561983471,VERB,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.8526152457538538,VERB,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.078125,ADV,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.8905240413815412,ADV,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.07936507936507936,ADV,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,0.889147594595811,ADV,Lemma
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,ngram,Exact
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.0004203800235412813,ngram,Exact
Lexical profile,1413,30,60 - 90,30,0,Cosine,,ngram,Exact
Lexical profile,1413,30,60 - 90,30,0,Recall,1.0,ngram,Lemma
Lexical profile,1413,30,60 - 90,30,0,Coverage,0.00043084877208099956,ngram,Lemma
Lexical profile,1413,30,60 - 90,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,0.6,NOUN,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.011494252873563218,NOUN,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.06388966867796018,NOUN,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,0.6,NOUN,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.012096774193548387,NOUN,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.06695181914016189,NOUN,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.1388888888888889,PRON,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.6780264815243382,PRON,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.15151515151515152,PRON,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.677872895370329,PRON,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,0.6,ADJ,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.02702702702702703,ADJ,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.47997000281220703,ADJ,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,0.6,ADJ,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.03260869565217391,ADJ,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.47859066706611897,ADJ,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.38461538461538464,CONJ,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.6760616578230236,CONJ,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.38461538461538464,CONJ,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.6760616578230236,CONJ,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.01937984496124031,VERB,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.664430385720615,VERB,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.012345679012345678,VERB,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.8933658062473717,VERB,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.06578947368421052,ADV,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.7534337482440241,ADV,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.06666666666666667,ADV,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,0.7530265808254052,ADV,Lemma
Lexical profile,1413,30,90 - 120,30,0,Recall,0.8,ngram,Exact
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.00032695765898316167,ngram,Exact
Lexical profile,1413,30,90 - 120,30,0,Cosine,,ngram,Exact
Lexical profile,1413,30,90 - 120,30,0,Recall,0.8,ngram,Lemma
Lexical profile,1413,30,90 - 120,30,0,Coverage,0.000335401643468053,ngram,Lemma
Lexical profile,1413,30,90 - 120,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,0.8,NOUN,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.014598540145985401,NOUN,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.2281949752583104,NOUN,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,0.8,NOUN,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.015748031496062992,NOUN,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.24382146488376155,NOUN,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.14705882352941177,PRON,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.779331703402782,PRON,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.14705882352941177,PRON,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.779331703402782,PRON,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,0.8,ADJ,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.03389830508474576,ADJ,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.21386348264416138,ADJ,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,0.8,ADJ,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.03773584905660377,ADJ,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.23822732311531009,ADJ,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.35714285714285715,CONJ,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.6647844453508934,CONJ,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,CONJ,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.35714285714285715,CONJ,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.6647844453508934,CONJ,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,VERB,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.02145922746781116,VERB,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.7743493510648135,VERB,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,VERB,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.014925373134328358,VERB,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.8810802023388635,VERB,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,ADV,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.08196721311475409,ADV,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.8392286039844583,ADV,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,1.0,ADV,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.08620689655172414,ADV,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,0.8384297622038502,ADV,Lemma
Lexical profile,1413,30,120 - 150,30,0,Recall,0.6,ngram,Exact
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.0002579535683576956,ngram,Exact
Lexical profile,1413,30,120 - 150,30,0,Cosine,,ngram,Exact
Lexical profile,1413,30,120 - 150,30,0,Recall,0.8,ngram,Lemma
Lexical profile,1413,30,120 - 150,30,0,Coverage,0.0003524229074889868,ngram,Lemma
Lexical profile,1413,30,120 - 150,30,0,Cosine,,ngram,Lemma
Lexical profile,1413,30,150 - 180,30,0,Recall,0.8,NOUN,Exact
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.01444043321299639,NOUN,Exact
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.06364703769712592,NOUN,Exact
Lexical profile,1413,30,150 - 180,30,0,Recall,0.8,NOUN,Lemma
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.01532567049808429,NOUN,Lemma
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.061861033879075406,NOUN,Lemma
Lexical profile,1413,30,150 - 180,30,0,Recall,1.0,PRON,Exact
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.13513513513513514,PRON,Exact
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.7583965526366248,PRON,Exact
Lexical profile,1413,30,150 - 180,30,0,Recall,1.0,PRON,Lemma
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.14705882352941177,PRON,Lemma
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.7582048577542709,PRON,Lemma
Lexical profile,1413,30,150 - 180,30,0,Recall,0.8,ADJ,Exact
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.037037037037037035,ADJ,Exact
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.4664168694062707,ADJ,Exact
Lexical profile,1413,30,150 - 180,30,0,Recall,0.8,ADJ,Lemma
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.046511627906976744,ADJ,Lemma
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.434993029428408,ADJ,Lemma
Lexical profile,1413,30,150 - 180,30,0,Recall,1.0,CONJ,Exact
Lexical profile,1413,30,150 - 180,30,0,Coverage,0.38461538461538464,CONJ,Exact
Lexical profile,1413,30,150 - 180,30,0,Cosine,0.6880803486654211,CONJ,Exact
